"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000014257",1.75347182415546,4.38422098776857,1.51185659605206,2.89989209242277,0.00373291144849371,0.0400834061142873
"ENSG00000017483",26.5410523112913,-1.23622985514674,0.377440315908453,-3.27529890963367,0.00105550228769426,0.0148145660530363
"ENSG00000019582",4.54444204133644,2.88123918773205,1.01900381486272,2.8275057911537,0.00469121669073268,0.0473667421680567
"ENSG00000020633",15.9911902788399,-2.30751901173266,0.599553450561785,-3.84872943283122,0.000118732060804683,0.00252693642480554
"ENSG00000023171",6.63442694392598,-4.00874431700464,1.00119717384343,-4.00395089172667,6.22933011920114e-05,0.00147254128498357
"ENSG00000026103",34.1035881622787,-1.38349018573745,0.311376753285298,-4.44313896634998,8.86558631378301e-06,0.000287454265778617
"ENSG00000026297",32.1996259036234,1.85471067255465,0.519793485028913,3.56816837065876,0.000359485480912051,0.00631037518716908
"ENSG00000028277",14.4911837208573,2.46666683570417,0.510043848456474,4.83618583611771,1.32354191005475e-06,5.52536326232791e-05
"ENSG00000037474",42.2031941632813,-1.24314787067729,0.342806741194732,-3.62638105173993,0.000287421125371509,0.00525794966006167
"ENSG00000037965",4.50176064296556,5.72717560553665,1.23467522010223,4.63860901416847,3.50761905676644e-06,0.000129791869927224
"ENSG00000039560",789.957100621741,-1.1222653487417,0.188256476148778,-5.96136383565783,2.50141308918531e-09,2.03630659291492e-07
"ENSG00000041982",51.445263376704,1.30807626375827,0.289112585729585,4.52445285443834,6.05519483571913e-06,0.000210317100627311
"ENSG00000049130",51.0858170870012,-1.23997112705699,0.289564374205672,-4.28219504025128,1.85058661264602e-05,0.000533271916586602
"ENSG00000049239",87.8005828647496,1.9677905398119,0.24232303038038,8.12052629386079,4.64166394138933e-16,1.00762788060993e-13
"ENSG00000049540",27.6686343541441,1.73120971033742,0.387902920155877,4.46299736449969,8.08210474500169e-06,0.000269231238628253
"ENSG00000049759",42.5280017494319,2.10893669044277,0.327480266979419,6.43988937072445,1.19560615894396e-10,1.26607887969473e-08
"ENSG00000051596",14.3118325754014,-2.15152517518116,0.525059558351614,-4.09767833183672,4.17314642651625e-05,0.00105749478998782
"ENSG00000052802",97.9959421897186,1.27196383184004,0.229423684444535,5.54416966547998,2.95352346120733e-08,1.86745840204978e-06
"ENSG00000054277",29.8350840999824,1.18517439790012,0.34273459201832,3.45799468597781,0.000544212118588398,0.00876188237900357
"ENSG00000056998",24.4511431718809,1.13743433912551,0.377484212456097,3.0131971128668,0.00258510949534798,0.0301172192995594
"ENSG00000057019",698.677553361686,-1.34598511687422,0.176416169357271,-7.62960176370446,2.35479988011416e-14,4.03569321559038e-12
"ENSG00000057252",55.9717140292264,-1.44241568617386,0.28528376307596,-5.0560735410301,4.27976353931949e-07,2.02705163998678e-05
"ENSG00000058804",47.4418716330152,-1.01259180153359,0.266088491866816,-3.80547010669073,0.000141535108544354,0.00291231404232262
"ENSG00000059573",52.4131349323233,-1.0762551477009,0.278831203148435,-3.85988058563143,0.00011344244802783,0.00243749938080543
"ENSG00000060656",14.2333762047395,3.935448801189,0.685820132924513,5.73831039985255,9.56257364109848e-09,6.66056265643357e-07
"ENSG00000060718",14.2399756995227,2.71761889367604,0.564882108157857,4.81094878812589,1.50215506033095e-06,6.08093112404435e-05
"ENSG00000061455",33.5184523919421,1.43395030814256,0.330428363483837,4.33967076259393,1.42696345404907e-05,0.000427268942275614
"ENSG00000061918",9.18873869790422,4.44886070593623,0.897802088299495,4.95527997084826,7.22262140388816e-07,3.18897097578452e-05
"ENSG00000064042",53.9648478057365,-1.68066340469207,0.282871555691445,-5.9414365667976,2.82535065745503e-09,2.27161680946616e-07
"ENSG00000064205",12.7003908192637,3.47687460208376,0.642904645871227,5.40807198145552,6.37068219051977e-08,3.80633649227156e-06
"ENSG00000064309",2.39928230352083,4.83425283427542,1.3964400333691,3.46184062240905,0.000536494755634704,0.00870217209482194
"ENSG00000064655",4.92653265243681,2.64649212874126,0.874405091959551,3.0266202165068,0.00247304460431936,0.0290920167712528
"ENSG00000064692",3.95782984970662,5.54269285323779,1.28983804593512,4.29720062197373,1.72968635710657e-05,0.000504328178873299
"ENSG00000065154",80.8621515785135,-1.07764738878215,0.306072016804528,-3.52089485354809,0.000430093124717745,0.00731326755802693
"ENSG00000065328",34.281669802793,-1.2639426860683,0.350913661719503,-3.6018622924935,0.000315945723605927,0.00569971336560554
"ENSG00000065534",1696.20807079791,1.32768817743509,0.148484629105018,8.94158665066982,3.83622128263346e-19,1.24916955515752e-16
"ENSG00000065621",18.1179160055816,-1.98575550945157,0.457724182209068,-4.33832335418225,1.43573813822126e-05,0.000428910303906694
"ENSG00000065809",350.080856332167,-1.3916353940628,0.236425952275959,-5.88613635967708,3.9532818492122e-09,3.04683408792834e-07
"ENSG00000067048",20.2729627535489,-7.70764499663129,1.08069781642777,-7.13210009261312,9.88489462621861e-13,1.51471473537056e-10
"ENSG00000067141",18.8751571632723,1.68517793800413,0.509460216634941,3.30777140781468,0.000940415374362251,0.0135797231164837
"ENSG00000067445",17.8849725727371,3.28467724344651,0.547063155344046,6.00420118108812,1.92276172990621e-09,1.62623191766418e-07
"ENSG00000067646",7.84393080170904,-6.34446555720925,1.21680770149497,-5.21402482036763,1.84786727055231e-07,9.70502870925155e-06
"ENSG00000067715",17.119224169514,4.1327194377308,0.701113688846506,5.89450684457477,3.75802021359346e-09,2.94868754711174e-07
"ENSG00000068305",78.2435325290641,1.08895316475801,0.293867647570289,3.70559050566308,0.0002108988024721,0.00405155885280103
"ENSG00000069011",58.512677183086,-2.13770589916916,0.356748181686366,-5.99219844391112,2.07023083054446e-09,1.72851003640011e-07
"ENSG00000069535",12.5183003640633,4.14337832134712,0.730519800755084,5.67182206021577,1.41286687572368e-08,9.48587167850561e-07
"ENSG00000070159",2.54162882634354,4.91560925754246,1.36541197995946,3.60009237482185,0.000318104150446712,0.00571490559940472
"ENSG00000070669",63.5756935228554,1.10227768302065,0.25110149882936,4.38976942853583,1.1347091000714e-05,0.000354730074916168
"ENSG00000071246",12.4320511810753,2.34811146910495,0.520019349413834,4.5154309580052,6.31881314036664e-06,0.000217157100668273
"ENSG00000071282",38.5759704030017,1.63877498024306,0.341719891216616,4.79566751121387,1.62134015557602e-06,6.51788750814125e-05
"ENSG00000071575",27.9342747085693,1.50469869461229,0.366054171057197,4.11059021747131,3.94649044880052e-05,0.00100988287024807
"ENSG00000071967",55.6748606483601,-1.05669901269743,0.328137114416659,-3.2202971449175,0.0012805778661573,0.0170582801825866
"ENSG00000072133",23.8804000897644,-2.31429070882789,0.40797832752222,-5.67258246996428,1.40660767168837e-08,9.48587167850561e-07
"ENSG00000072195",21.894933907754,1.60331309753446,0.422749819913634,3.79258138504237,0.000149089365416785,0.00303894989758
"ENSG00000073331",17.0109640949298,1.38886906954755,0.453640142732426,3.06160971818307,0.0022015029228814,0.026581590965361
"ENSG00000074410",93.6893210604388,2.1152879584373,0.236126520467531,8.95828200173797,3.29776194079924e-19,1.10136793022846e-16
"ENSG00000074527",17.5403959912862,3.44230061563756,0.553842993290604,6.21530046843325,5.12265304452599e-10,4.76589685035365e-08
"ENSG00000075131",15.3762680030809,-1.65903015504224,0.484939863342504,-3.42110492547918,0.000623672655513457,0.00970530028442387
"ENSG00000076555",3.04181081067793,5.16250140244377,1.33049075653642,3.88014826640584,0.000104392809223216,0.00226242319489582
"ENSG00000076685",79.3737293936204,-1.13273938030393,0.219943979375544,-5.15012678919402,2.60310426580687e-07,1.31416407217576e-05
"ENSG00000077152",32.3078175859083,-1.20731269879907,0.327877034288824,-3.6822118432838,0.000231219148836355,0.00435836384022218
"ENSG00000077420",30.4516307853106,-3.49225869225242,0.483506581072835,-7.22277385450179,5.09376853442721e-13,8.09101648303834e-11
"ENSG00000078018",35.1442946101611,4.09406858884038,0.453988947839997,9.01799175578891,1.91568741284828e-19,6.74373744658077e-17
"ENSG00000078053",15.9614326029217,-2.40582152359991,0.572448679049066,-4.20268508191229,2.63767426192878e-05,0.000720245435254137
"ENSG00000078269",215.685621047753,1.87725640763851,0.170944541783576,10.9816691896206,4.68191814857807e-28,3.81137399282683e-25
"ENSG00000079102",87.4992870749751,1.81783293544134,0.226719591612824,8.01797904852314,1.07499136946981e-15,2.08981531154393e-13
"ENSG00000079459",135.653035521193,1.01208778269744,0.201712831889364,5.01746851312141,5.23567789875799e-07,2.43552516540439e-05
"ENSG00000079462",58.7067796793443,1.10832804940333,0.289589530032656,3.82723798501397,0.000129589209713295,0.00268773798808228
"ENSG00000079691",24.9595669618964,2.35710133694823,0.505369476662907,4.66411496102379,3.09948081936371e-06,0.000116342183493407
"ENSG00000079739",35.4442750659858,1.27295332256879,0.349834806845343,3.63872690098428,0.000273989163338087,0.00504767871637707
"ENSG00000080493",55.4709602775465,-1.06447185419574,0.335362511101796,-3.17409316473252,0.00150305437572148,0.0194026593099825
"ENSG00000080819",15.0961380273443,-1.25973336285226,0.444538818540076,-2.83379833281915,0.00459983501104148,0.0468801651164439
"ENSG00000081189",14.3343495280786,1.26720778366009,0.449161300340039,2.82127552551999,0.00478331005441094,0.0481101262229363
"ENSG00000082397",25.5387476204062,-1.73402705878861,0.385632043208037,-4.4965844756141,6.90537514976797e-06,0.000233616912534358
"ENSG00000082497",5.87845490852611,2.43026837233065,0.794598357346753,3.05848652952867,0.00222458080212112,0.0267731986092685
"ENSG00000084636",31.0866672164806,1.02500505197781,0.346246185246382,2.96033601423921,0.00307303672115402,0.0343868584991676
"ENSG00000085871",10.7763773057729,2.09197052699791,0.71887128402822,2.91007663468692,0.0036134014417472,0.0391226548451848
"ENSG00000086200",22.0310009972779,-1.60272717401371,0.440642771784183,-3.63724830325524,0.000275566254798137,0.0050695628089629
"ENSG00000086696",4.6777269303785,-5.60348165301505,1.21898203723983,-4.59685334305922,4.28919298226103e-06,0.000154755508570498
